age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;prob_class_1
54;technician;married;tertiary;no;258;no;no;unknown;5;may;310;4;-1;0;unknown;0.0071296734
58;blue-collar;married;primary;no;76;yes;no;unknown;5;may;156;2;-1;0;unknown;0.0010303039
30;blue-collar;single;secondary;no;0;yes;no;unknown;5;may;5;2;-1;0;unknown;6.807806e-05
33;admin.;single;secondary;no;352;yes;no;unknown;5;may;225;2;-1;0;unknown;0.0013210236
47;admin.;married;secondary;no;368;yes;no;unknown;5;may;125;2;-1;0;unknown;0.0004989633
50;technician;single;tertiary;no;339;yes;no;unknown;5;may;2;3;-1;0;unknown;0.00020664795
32;blue-collar;married;secondary;no;1331;yes;no;unknown;5;may;286;2;-1;0;unknown;0.001597396
40;self-employed;married;secondary;no;672;yes;no;unknown;5;may;164;2;-1;0;unknown;0.00083021866
37;management;married;tertiary;no;58;yes;no;unknown;5;may;98;2;-1;0;unknown;0.0003778594
54;technician;single;unknown;no;447;yes;no;unknown;5;may;742;2;-1;0;unknown;0.18281278
24;student;single;secondary;no;423;yes;no;unknown;5;may;226;3;-1;0;unknown;0.0011249422
54;management;married;tertiary;no;0;no;no;unknown;5;may;120;2;-1;0;unknown;0.001174199
34;technician;married;secondary;no;19;yes;no;unknown;5;may;362;4;-1;0;unknown;0.0022936207
56;technician;divorced;primary;no;13;yes;no;unknown;5;may;357;2;-1;0;unknown;0.0035888455
31;blue-collar;single;secondary;no;3;yes;no;unknown;5;may;200;2;-1;0;unknown;0.0011267441
24;student;single;secondary;no;82;yes;no;unknown;5;may;204;2;-1;0;unknown;0.0013110358
42;blue-collar;divorced;primary;no;28;yes;no;unknown;5;may;126;3;-1;0;unknown;0.0004110777
57;technician;married;secondary;no;792;yes;no;unknown;5;may;65;2;-1;0;unknown;0.0008128959
42;blue-collar;married;unknown;no;408;yes;no;unknown;5;may;107;2;-1;0;unknown;0.0011570145
51;admin.;married;secondary;no;531;yes;no;unknown;5;may;267;2;-1;0;unknown;0.0014240545
57;retired;married;secondary;no;211;yes;no;unknown;5;may;248;2;-1;0;unknown;0.0012137914
36;services;single;secondary;no;62;yes;no;unknown;5;may;215;2;-1;0;unknown;0.0011266308
53;services;married;unknown;no;257;yes;no;unknown;5;may;209;2;-1;0;unknown;0.0010595073
50;technician;married;secondary;no;1234;yes;no;unknown;5;may;205;2;-1;0;unknown;0.0014089798
54;management;married;tertiary;no;313;yes;no;unknown;5;may;83;2;-1;0;unknown;0.0012402222
55;blue-collar;married;secondary;no;89;yes;no;unknown;5;may;106;3;-1;0;unknown;0.00054785854
44;blue-collar;married;secondary;no;129;yes;yes;unknown;5;may;189;2;-1;0;unknown;0.0006722429
43;management;married;unknown;no;0;yes;no;unknown;5;may;105;2;-1;0;unknown;0.0004805686
56;admin.;married;secondary;no;353;yes;no;unknown;5;may;106;2;-1;0;unknown;0.0006727537
54;technician;married;unknown;no;851;yes;no;unknown;5;may;108;2;-1;0;unknown;0.0014590883
55;services;divorced;primary;no;96;yes;yes;unknown;5;may;311;2;-1;0;unknown;0.0011955805
37;services;divorced;secondary;no;398;yes;yes;unknown;5;may;214;2;-1;0;unknown;0.001022694
33;admin.;single;tertiary;no;193;no;no;unknown;5;may;132;2;-1;0;unknown;0.0018260655
46;admin.;married;secondary;no;-358;yes;no;unknown;5;may;358;2;-1;0;unknown;0.0019642576
36;blue-collar;married;secondary;no;539;yes;yes;unknown;5;may;453;2;-1;0;unknown;0.017200956
51;technician;single;secondary;no;0;yes;no;unknown;5;may;364;2;-1;0;unknown;0.002980116
40;retired;single;primary;no;0;no;no;unknown;5;may;136;2;-1;0;unknown;0.0009848314
42;blue-collar;married;secondary;no;490;yes;no;unknown;5;may;386;2;-1;0;unknown;0.010948873
51;blue-collar;married;secondary;no;0;yes;no;unknown;5;may;173;2;-1;0;unknown;0.000710189
49;blue-collar;married;unknown;no;403;yes;no;unknown;5;may;241;2;-1;0;unknown;0.0012549865
48;management;married;secondary;no;161;yes;no;unknown;5;may;224;3;-1;0;unknown;0.0012280354
32;technician;divorced;tertiary;no;2558;no;no;unknown;5;may;148;2;-1;0;unknown;0.0028911904
31;admin.;single;secondary;no;98;yes;no;unknown;5;may;196;2;-1;0;unknown;0.0010669999
55;management;single;tertiary;no;115;no;no;unknown;5;may;111;4;-1;0;unknown;0.0009365701
40;blue-collar;single;secondary;no;436;yes;no;unknown;5;may;231;3;-1;0;unknown;0.001350394
47;technician;married;tertiary;no;831;yes;no;unknown;5;may;316;3;-1;0;unknown;0.003129857
57;technician;married;unknown;no;206;yes;no;unknown;5;may;216;3;-1;0;unknown;0.0012337579
41;blue-collar;married;secondary;no;290;yes;no;unknown;5;may;240;2;-1;0;unknown;0.0012137769
48;blue-collar;married;secondary;no;1;no;no;unknown;5;may;669;3;-1;0;unknown;0.11927676
42;blue-collar;married;unknown;no;57;yes;no;unknown;5;may;425;2;-1;0;unknown;0.021212777
30;blue-collar;single;secondary;no;-457;yes;no;unknown;5;may;143;2;-1;0;unknown;0.0010066024
58;management;single;tertiary;no;1387;yes;no;unknown;5;may;174;5;-1;0;unknown;0.0018099637
45;management;divorced;tertiary;no;24598;yes;no;unknown;5;may;313;3;-1;0;unknown;0.0034171378
49;blue-collar;married;secondary;no;30;yes;no;unknown;5;may;135;4;-1;0;unknown;0.00036172743
42;admin.;single;secondary;no;1022;yes;no;unknown;5;may;146;2;-1;0;unknown;0.0012813525
53;technician;married;secondary;no;56;yes;yes;unknown;5;may;152;2;-1;0;unknown;0.00081516907
51;admin.;single;secondary;yes;-2;no;no;unknown;5;may;402;3;-1;0;unknown;0.030754229
32;services;single;secondary;no;121;yes;no;unknown;5;may;213;2;-1;0;unknown;0.0011611483
41;blue-collar;single;secondary;no;842;yes;no;unknown;5;may;144;3;-1;0;unknown;0.0012813525
43;management;divorced;secondary;no;693;yes;no;unknown;5;may;124;3;-1;0;unknown;0.00075645593
40;blue-collar;divorced;secondary;no;-333;yes;no;unknown;5;may;183;2;-1;0;unknown;0.00067726267
50;blue-collar;married;primary;no;1533;yes;no;unknown;5;may;325;2;-1;0;unknown;0.002395891
34;management;married;tertiary;no;46;yes;no;unknown;5;may;39;4;-1;0;unknown;9.677549e-05
53;services;married;unknown;no;18;no;no;unknown;5;may;503;2;-1;0;unknown;0.07865314
45;technician;married;secondary;no;44;yes;no;unknown;5;may;95;4;-1;0;unknown;0.0003588507
39;blue-collar;married;primary;no;-100;yes;no;unknown;5;may;680;2;-1;0;unknown;0.12283778
44;services;married;tertiary;no;510;yes;no;unknown;5;may;421;4;-1;0;unknown;0.015887026
55;management;married;tertiary;no;685;yes;no;unknown;5;may;174;3;-1;0;unknown;0.001221595
46;management;single;tertiary;no;187;yes;no;unknown;5;may;113;2;-1;0;unknown;0.0010005992
45;blue-collar;married;secondary;no;66;yes;no;unknown;5;may;808;2;-1;0;unknown;0.27535385
34;admin.;married;secondary;no;560;yes;no;unknown;5;may;198;3;-1;0;unknown;0.0012020087
36;blue-collar;married;secondary;no;0;yes;no;unknown;5;may;195;2;-1;0;unknown;0.0007850957
59;unknown;divorced;unknown;no;27;no;no;unknown;5;may;347;3;-1;0;unknown;0.007340585
31;admin.;single;secondary;no;12;yes;no;unknown;5;may;208;2;-1;0;unknown;0.0012261576
44;blue-collar;single;secondary;no;34;yes;no;unknown;5;may;404;4;-1;0;unknown;0.010088525
33;entrepreneur;single;tertiary;no;1068;yes;no;unknown;5;may;396;2;-1;0;unknown;0.017890373
40;blue-collar;married;secondary;no;211;yes;no;unknown;5;may;216;4;-1;0;unknown;0.0012137769
46;admin.;single;tertiary;no;377;yes;no;unknown;5;may;98;2;-1;0;unknown;0.00101782
48;management;married;tertiary;no;263;yes;no;unknown;5;may;350;2;-1;0;unknown;0.0038996227
42;services;married;secondary;no;1263;yes;no;unknown;6;may;114;2;-1;0;unknown;0.0007916515
27;services;married;secondary;no;8;yes;no;unknown;6;may;88;3;-1;0;unknown;0.00030141388
48;admin.;married;secondary;no;126;yes;yes;unknown;6;may;379;2;-1;0;unknown;0.008654133
59;admin.;married;secondary;no;230;yes;no;unknown;6;may;190;3;-1;0;unknown;0.0014023834
46;technician;married;tertiary;no;841;yes;no;unknown;6;may;158;1;-1;0;unknown;0.001221595
38;admin.;divorced;secondary;no;308;yes;no;unknown;6;may;102;1;-1;0;unknown;0.0008086309
43;management;divorced;tertiary;no;1;yes;no;unknown;6;may;306;1;-1;0;unknown;0.002527702
38;admin.;divorced;tertiary;no;86;yes;no;unknown;6;may;218;1;-1;0;unknown;0.001412031
23;student;single;secondary;no;157;yes;no;unknown;6;may;54;1;-1;0;unknown;0.00027291698
34;services;married;secondary;no;22;yes;no;unknown;6;may;344;1;-1;0;unknown;0.0025485002
38;admin.;married;secondary;no;46;yes;yes;unknown;6;may;195;1;-1;0;unknown;0.00065224967
37;blue-collar;married;secondary;no;1293;no;no;unknown;6;may;652;1;-1;0;unknown;0.14400563
25;admin.;single;secondary;no;122;yes;no;unknown;6;may;286;1;-1;0;unknown;0.0013585051
48;blue-collar;married;unknown;no;131;yes;no;unknown;6;may;189;1;-1;0;unknown;0.0009850318
49;blue-collar;single;secondary;no;143;yes;no;unknown;6;may;83;1;-1;0;unknown;0.0006487265
38;admin.;single;secondary;no;393;no;no;unknown;6;may;184;2;-1;0;unknown;0.0022385227
43;blue-collar;married;primary;no;98;yes;no;unknown;6;may;235;1;-1;0;unknown;0.0009408448
33;management;married;tertiary;no;0;yes;no;unknown;6;may;290;1;-1;0;unknown;0.001374394
55;blue-collar;married;secondary;no;224;yes;no;unknown;6;may;232;1;-1;0;unknown;0.0012137769
38;blue-collar;married;secondary;no;757;yes;no;unknown;6;may;133;1;-1;0;unknown;0.00058991427
49;services;married;secondary;no;245;yes;yes;unknown;6;may;318;1;-1;0;unknown;0.0018792732
40;management;married;secondary;no;8486;no;no;unknown;6;may;260;3;-1;0;unknown;0.002939145
43;admin.;married;unknown;no;350;no;no;unknown;6;may;437;1;-1;0;unknown;0.024690276
38;blue-collar;married;secondary;no;20;yes;no;unknown;6;may;402;1;-1;0;unknown;0.010915447
58;services;married;secondary;no;1667;yes;yes;unknown;6;may;85;1;-1;0;unknown;0.00055130484
57;technician;married;unknown;no;345;yes;no;unknown;6;may;125;1;-1;0;unknown;0.0008744352
32;unemployed;married;secondary;no;10;yes;no;unknown;6;may;501;4;-1;0;unknown;0.0404327
56;management;married;tertiary;no;830;yes;yes;unknown;6;may;1201;1;-1;0;unknown;0.3730814
58;blue-collar;divorced;unknown;no;29;yes;no;unknown;6;may;253;1;-1;0;unknown;0.0013986796
60;retired;divorced;secondary;no;545;yes;no;unknown;6;may;1030;1;-1;0;unknown;0.6225593
37;technician;married;tertiary;no;8730;yes;no;unknown;6;may;149;1;-1;0;unknown;0.0013580472
46;technician;divorced;tertiary;no;477;yes;no;unknown;6;may;114;1;-1;0;unknown;0.0012835995
27;admin.;married;secondary;no;4;yes;no;unknown;6;may;243;1;-1;0;unknown;0.0008351053
43;blue-collar;married;secondary;no;1205;yes;no;unknown;6;may;769;2;-1;0;unknown;0.3209961
32;technician;single;secondary;no;0;yes;yes;unknown;6;may;135;3;-1;0;unknown;0.0003697401
40;admin.;single;secondary;no;263;yes;no;unknown;6;may;231;1;-1;0;unknown;0.0013275538
38;admin.;married;secondary;no;1;no;no;unknown;6;may;76;1;-1;0;unknown;0.0003709707
34;blue-collar;married;secondary;no;283;no;yes;unknown;6;may;199;1;-1;0;unknown;0.002151633
47;blue-collar;married;primary;no;206;yes;no;unknown;6;may;152;1;-1;0;unknown;0.0006949658
42;housemaid;married;primary;no;17;yes;no;unknown;6;may;124;1;-1;0;unknown;0.00027775145
48;technician;married;secondary;no;141;yes;yes;unknown;6;may;424;1;-1;0;unknown;0.016465101
29;self-employed;single;tertiary;no;16;yes;no;unknown;6;may;43;1;-1;0;unknown;0.00022210991
50;services;married;secondary;no;206;yes;no;unknown;6;may;154;1;-1;0;unknown;0.00071689545
52;technician;married;unknown;no;7;no;no;unknown;6;may;203;2;-1;0;unknown;0.0023242845
50;management;married;tertiary;no;0;no;no;unknown;6;may;326;1;-1;0;unknown;0.0058528595
58;retired;married;tertiary;no;0;no;no;unknown;6;may;393;1;-1;0;unknown;0.029872043
46;blue-collar;divorced;primary;no;1927;yes;no;unknown;6;may;241;3;-1;0;unknown;0.0014242545
38;technician;married;secondary;no;284;yes;no;unknown;6;may;483;1;-1;0;unknown;0.043845247
46;blue-collar;married;secondary;no;1660;yes;no;unknown;6;may;259;1;-1;0;unknown;0.0016329009
32;services;single;secondary;no;406;yes;no;unknown;6;may;227;1;-1;0;unknown;0.0013210236
51;blue-collar;married;primary;no;230;yes;no;unknown;6;may;673;1;-1;0;unknown;0.17844786
39;admin.;single;secondary;no;-25;yes;no;unknown;6;may;576;1;-1;0;unknown;0.10381245
48;admin.;married;secondary;no;182;yes;no;unknown;6;may;180;2;-1;0;unknown;0.0005794198
36;entrepreneur;married;tertiary;no;1169;yes;no;unknown;6;may;168;2;-1;0;unknown;0.0011718867
34;admin.;divorced;secondary;no;67;yes;no;unknown;6;may;90;1;-1;0;unknown;0.00043135567
40;technician;married;secondary;no;77;no;no;unknown;6;may;505;1;-1;0;unknown;0.10669064
43;unemployed;married;secondary;no;0;yes;no;unknown;6;may;245;1;-1;0;unknown;0.0008543912
52;blue-collar;divorced;primary;no;55;yes;yes;unknown;6;may;186;1;-1;0;unknown;0.0010605297
33;technician;married;secondary;yes;72;yes;no;unknown;6;may;623;1;-1;0;unknown;0.14002916
49;management;single;tertiary;no;163;yes;no;unknown;6;may;496;3;-1;0;unknown;0.07144444
32;management;single;tertiary;no;151;yes;no;unknown;6;may;118;1;-1;0;unknown;0.0014854309
39;admin.;single;secondary;no;113;yes;no;unknown;6;may;342;1;-1;0;unknown;0.0028672009
40;blue-collar;married;secondary;no;0;yes;no;unknown;6;may;225;1;-1;0;unknown;0.0008543912
38;technician;single;tertiary;no;9;yes;no;unknown;6;may;185;3;-1;0;unknown;0.0017514535
43;management;married;secondary;no;375;yes;no;unknown;6;may;196;2;-1;0;unknown;0.00097430556
39;services;married;secondary;no;1142;yes;no;unknown;6;may;276;1;-1;0;unknown;0.0011587053
54;blue-collar;married;primary;no;2102;yes;no;unknown;6;may;76;1;-1;0;unknown;0.0004944213
38;technician;single;tertiary;no;4325;yes;no;unknown;6;may;87;1;-1;0;unknown;0.0010149799
40;blue-collar;married;secondary;no;217;yes;no;unknown;6;may;195;1;-1;0;unknown;0.00095782033
55;admin.;married;secondary;no;131;yes;no;unknown;6;may;744;1;-1;0;unknown;0.29871306
42;management;married;tertiary;no;1680;yes;no;unknown;6;may;765;1;-1;0;unknown;0.3298885
39;blue-collar;married;secondary;no;0;yes;no;unknown;6;may;262;1;-1;0;unknown;0.00078140263
40;blue-collar;married;primary;no;46;yes;no;unknown;6;may;119;1;-1;0;unknown;0.00036884658
32;blue-collar;married;secondary;no;320;yes;no;unknown;6;may;198;2;-1;0;unknown;0.0009531072
55;admin.;married;secondary;no;183;yes;no;unknown;6;may;150;1;-1;0;unknown;0.0006338273
45;blue-collar;married;secondary;no;39;no;no;unknown;6;may;241;1;-1;0;unknown;0.0035466973
35;management;single;tertiary;no;560;yes;no;unknown;6;may;181;1;-1;0;unknown;0.0015142976
58;technician;divorced;secondary;no;469;no;no;unknown;6;may;196;1;-1;0;unknown;0.0035561773
35;admin.;married;secondary;no;530;yes;no;unknown;6;may;149;1;-1;0;unknown;0.0010060597
49;services;married;primary;no;61;yes;no;unknown;6;may;246;1;-1;0;unknown;0.0009128703
34;technician;single;tertiary;no;242;yes;no;unknown;6;may;112;1;-1;0;unknown;0.0008188215
36;blue-collar;married;secondary;no;139;yes;no;unknown;6;may;309;2;-1;0;unknown;0.0016951171
24;self-employed;single;secondary;no;0;yes;no;unknown;6;may;278;1;-1;0;unknown;0.00090946927
34;technician;married;secondary;no;367;yes;no;unknown;6;may;140;1;-1;0;unknown;0.00078034226
51;admin.;divorced;secondary;no;228;yes;no;unknown;6;may;136;1;-1;0;unknown;0.0005526701
39;technician;single;unknown;no;45248;yes;no;unknown;6;may;1623;1;-1;0;unknown;0.36484373
50;self-employed;married;unknown;no;-84;yes;no;unknown;6;may;101;1;-1;0;unknown;0.00037320898
32;services;single;secondary;no;310;yes;no;unknown;6;may;144;1;-1;0;unknown;0.0009939322
42;blue-collar;married;unknown;no;132;yes;no;unknown;6;may;238;1;-1;0;unknown;0.001248251
50;technician;married;secondary;no;797;yes;no;unknown;6;may;354;1;-1;0;unknown;0.0036431854
40;services;married;secondary;no;71;no;no;unknown;6;may;79;1;-1;0;unknown;0.0009964653
46;management;divorced;unknown;no;2;yes;no;unknown;6;may;187;1;-1;0;unknown;0.0007421584
37;management;married;tertiary;no;231;yes;yes;unknown;6;may;451;2;-1;0;unknown;0.015431179
34;blue-collar;married;secondary;no;270;yes;yes;unknown;6;may;159;1;-1;0;unknown;0.0005627488
44;blue-collar;married;secondary;no;274;yes;yes;unknown;6;may;409;1;-1;0;unknown;0.011263996
40;admin.;single;secondary;no;-109;yes;yes;unknown;6;may;170;1;-1;0;unknown;0.00051677716
37;technician;married;secondary;no;1;yes;no;unknown;6;may;608;1;-1;0;unknown;0.0779653
33;blue-collar;single;secondary;yes;-60;no;no;unknown;6;may;243;1;-1;0;unknown;0.0032249696
35;blue-collar;married;secondary;no;89;yes;no;unknown;6;may;145;2;-1;0;unknown;0.00066545996
58;blue-collar;divorced;secondary;no;-11;no;no;unknown;6;may;112;1;-1;0;unknown;0.0008033262
39;blue-collar;married;primary;no;0;yes;no;unknown;6;may;262;2;-1;0;unknown;0.00069248496
43;blue-collar;married;secondary;no;-509;yes;no;unknown;6;may;124;1;-1;0;unknown;0.00031068543
39;unemployed;married;primary;no;408;yes;no;unknown;6;may;53;1;-1;0;unknown;7.590628e-05
36;services;single;primary;no;58;yes;no;unknown;6;may;134;1;-1;0;unknown;0.00044041793
57;retired;single;secondary;no;1640;no;yes;unknown;6;may;204;4;-1;0;unknown;0.003025419
36;admin.;single;secondary;no;20;yes;no;unknown;6;may;186;1;-1;0;unknown;0.0009599157
50;blue-collar;married;primary;no;71;yes;no;unknown;6;may;678;1;-1;0;unknown;0.17017551
55;blue-collar;married;secondary;no;52;yes;no;unknown;6;may;182;1;-1;0;unknown;0.00092862995
44;self-employed;married;tertiary;no;292;yes;no;unknown;6;may;162;1;-1;0;unknown;0.00087437395
44;services;divorced;secondary;no;424;yes;no;unknown;6;may;27;1;-1;0;unknown;0.00025028124
39;housemaid;single;primary;no;109;yes;no;unknown;6;may;699;3;-1;0;unknown;0.18904793
46;blue-collar;married;unknown;no;1044;yes;no;unknown;6;may;43;1;-1;0;unknown;0.0001704107
39;blue-collar;married;secondary;no;983;yes;no;unknown;6;may;97;1;-1;0;unknown;0.00084850396
34;admin.;married;secondary;no;869;no;no;unknown;6;may;1677;1;-1;0;unknown;0.33700243
40;blue-collar;married;primary;no;668;yes;no;unknown;6;may;283;2;-1;0;unknown;0.0012621004
50;management;married;tertiary;no;964;yes;no;unknown;6;may;323;1;-1;0;unknown;0.003129857
31;management;single;secondary;no;301;yes;no;unknown;6;may;82;1;-1;0;unknown;0.0006380338
37;admin.;single;secondary;no;140;yes;no;unknown;6;may;310;1;-1;0;unknown;0.00205359
39;management;single;secondary;no;1877;yes;no;unknown;6;may;185;1;-1;0;unknown;0.0015648656
51;blue-collar;married;primary;no;1127;yes;no;unknown;6;may;47;1;-1;0;unknown;0.00012788984
41;technician;married;secondary;no;871;yes;no;unknown;6;may;145;1;-1;0;unknown;0.0010060597
41;technician;married;secondary;no;767;yes;yes;unknown;6;may;204;1;-1;0;unknown;0.0009860947
43;blue-collar;married;secondary;no;0;no;no;unknown;6;may;187;1;-1;0;unknown;0.0018924573
30;services;single;secondary;no;209;yes;no;unknown;6;may;30;2;-1;0;unknown;0.00032618595
54;management;divorced;primary;no;0;no;no;unknown;6;may;472;1;-1;0;unknown;0.04326507
43;blue-collar;divorced;secondary;no;110;yes;yes;unknown;6;may;448;1;-1;0;unknown;0.014599726
59;management;divorced;tertiary;no;-76;yes;yes;unknown;6;may;264;1;-1;0;unknown;0.0016940573
47;technician;married;unknown;no;178;yes;no;unknown;6;may;169;1;-1;0;unknown;0.0005889643
40;blue-collar;married;primary;no;-66;yes;no;unknown;6;may;288;1;-1;0;unknown;0.00048021917
32;technician;married;secondary;no;0;yes;no;unknown;6;may;176;2;-1;0;unknown;0.00058759144
29;blue-collar;married;secondary;no;1;yes;no;unknown;6;may;215;1;-1;0;unknown;0.0008351053
36;blue-collar;married;secondary;no;0;yes;no;unknown;6;may;337;1;-1;0;unknown;0.0018679402
55;unemployed;married;tertiary;no;5345;no;no;unknown;6;may;278;1;-1;0;unknown;0.0034387559
30;blue-collar;divorced;secondary;no;-209;yes;no;unknown;6;may;188;2;-1;0;unknown;0.0011601433
39;admin.;single;secondary;no;0;yes;no;unknown;6;may;174;2;-1;0;unknown;0.0007184641
39;blue-collar;divorced;secondary;no;42;yes;no;unknown;6;may;226;2;-1;0;unknown;0.0010631583
50;blue-collar;divorced;secondary;no;41;yes;no;unknown;6;may;190;1;-1;0;unknown;0.0009769473
44;blue-collar;married;secondary;no;-99;yes;no;unknown;6;may;111;2;-1;0;unknown;0.00024033838
